Freq.,Vvo/Vvi
9.03649473722205e-002,-1.47548823208720e-001,1.79992598574424e+002
9.05732600898104e-002,-1.47548823211397e-001,1.79992581512376e+002
9.07820530178089e-002,-1.47548823213848e-001,1.79992564410996e+002
9.09913272632155e-002,-1.47548823216474e-001,1.79992547270193e+002
9.12010839355813e-002,-1.47548823219080e-001,1.79992530089876e+002
9.14113241470153e-002,-1.47548823221863e-001,1.79992512869955e+002
9.16220490121902e-002,-1.47548823224406e-001,1.79992495610338e+002
9.18332596483483e-002,-1.47548823227003e-001,1.79992478310933e+002
9.20449571753073e-002,-1.47548823229689e-001,1.79992460971649e+002
9.22571427154665e-002,-1.47548823232289e-001,1.79992443592394e+002
9.24698173938124e-002,-1.47548823234965e-001,1.79992426173075e+002
9.26829823379250e-002,-1.47548823237791e-001,1.79992408713601e+002
9.28966386779837e-002,-1.47548823240396e-001,1.79992391213879e+002
9.31107875467731e-002,-1.47548823243166e-001,1.79992373673815e+002
9.33254300796891e-002,-1.47548823245889e-001,1.79992356093318e+002
9.35405674147452e-002,-1.47548823248621e-001,1.79992338472293e+002
9.37562006925780e-002,-1.47548823251353e-001,1.79992320810647e+002
9.39723310564537e-002,-1.47548823254173e-001,1.79992303108288e+002
9.41889596522740e-002,-1.47548823256853e-001,1.79992285365120e+002
9.44060876285822e-002,-1.47548823259793e-001,1.79992267581050e+002
9.46237161365691e-002,-1.47548823262549e-001,1.79992249755983e+002
9.48418463300795e-002,-1.47548823265296e-001,1.79992231889826e+002
9.50604793656179e-002,-1.47548823268172e-001,1.79992213982482e+002
9.52796164023549e-002,-1.47548823270931e-001,1.79992196033858e+002
9.54992586021333e-002,-1.47548823273896e-001,1.79992178043858e+002
9.57194071294741e-002,-1.47548823276684e-001,1.79992160012387e+002
9.59400631515830e-002,-1.47548823279598e-001,1.79992141939349e+002
9.61612278383561e-002,-1.47548823282506e-001,1.79992123824648e+002
9.63829023623867e-002,-1.47548823285353e-001,1.79992105668189e+002
9.66050878989709e-002,-1.47548823288398e-001,1.79992087469875e+002
9.68277856261145e-002,-1.47548823291349e-001,1.79992069229609e+002
9.70509967245385e-002,-1.47548823294341e-001,1.79992050947295e+002
9.72747223776860e-002,-1.47548823297128e-001,1.79992032622836e+002
9.74989637717282e-002,-1.47548823300207e-001,1.79992014256135e+002
9.77237220955705e-002,-1.47548823303160e-001,1.79991995847094e+002
9.79489985408593e-002,-1.47548823306168e-001,1.79991977395616e+002
9.81747943019878e-002,-1.47548823309190e-001,1.79991958901603e+002
9.84011105761027e-002,-1.47548823312313e-001,1.79991940364957e+002
9.86279485631104e-002,-1.47548823315386e-001,1.79991921785579e+002
9.88553094656832e-002,-1.47548823318355e-001,1.79991903163372e+002
9.90831944892660e-002,-1.47548823321367e-001,1.79991884498236e+002
9.93116048420826e-002,-1.47548823324557e-001,1.79991865790072e+002
9.95405417351419e-002,-1.47548823327585e-001,1.79991847038781e+002
9.97700063822445e-002,-1.47548823330804e-001,1.79991828244265e+002
9.99999999999892e-002,-1.47548823333828e-001,1.79991809406422e+002
1.00230523807779e-001,-1.47548823337089e-001,1.79991790525154e+002
1.00461579027829e-001,-1.47548823340201e-001,1.79991771600360e+002
1.00693166885169e-001,-1.47548823343360e-001,1.79991752631940e+002
1.00925288607657e-001,-1.47548823346587e-001,1.79991733619793e+002
1.01157945425979e-001,-1.47548823349781e-001,1.79991714563819e+002
1.01391138573657e-001,-1.47548823352947e-001,1.79991695463916e+002
1.01624869287058e-001,-1.47548823356187e-001,1.79991676319983e+002
1.01859138805401e-001,-1.47548823359477e-001,1.79991657131919e+002
1.02093948370757e-001,-1.47548823362713e-001,1.79991637899622e+002
1.02329299228064e-001,-1.47548823366043e-001,1.79991618622989e+002
1.02565192625130e-001,-1.47548823369253e-001,1.79991599301920e+002
1.02801629812636e-001,-1.47548823372539e-001,1.79991579936311e+002
1.03038612044150e-001,-1.47548823375878e-001,1.79991560526059e+002
1.03276140576128e-001,-1.47548823379288e-001,1.79991541071063e+002
1.03514216667923e-001,-1.47548823382700e-001,1.79991521571218e+002
1.03752841581790e-001,-1.47548823385979e-001,1.79991502026421e+002
1.03992016582895e-001,-1.47548823389413e-001,1.79991482436568e+002
1.04231742939319e-001,-1.47548823392835e-001,1.79991462801557e+002
1.04472021922069e-001,-1.47548823396300e-001,1.79991443121282e+002
1.04712854805078e-001,-1.47548823399720e-001,1.79991423395639e+002
1.04954242865221e-001,-1.47548823403085e-001,1.79991403624524e+002
1.05196187382311e-001,-1.47548823406621e-001,1.79991383807832e+002
1.05438689639114e-001,-1.47548823410098e-001,1.79991363945458e+002
1.05681750921354e-001,-1.47548823413648e-001,1.79991344037296e+002
1.05925372517717e-001,-1.47548823417105e-001,1.79991324083241e+002
1.06169555719861e-001,-1.47548823420679e-001,1.79991304083188e+002
1.06414301822420e-001,-1.47548823424328e-001,1.79991284037029e+002
1.06659612123014e-001,-1.47548823427729e-001,1.79991263944659e+002
1.06905487922254e-001,-1.47548823431390e-001,1.79991243805972e+002
1.07151930523749e-001,-1.47548823434971e-001,1.79991223620860e+002
1.07398941234113e-001,-1.47548823438541e-001,1.79991203389217e+002
1.07646521362972e-001,-1.47548823442295e-001,1.79991183110935e+002
1.07894672222971e-001,-1.47548823445893e-001,1.79991162785906e+002
1.08143395129782e-001,-1.47548823449604e-001,1.79991142414024e+002
1.08392691402108e-001,-1.47548823453282e-001,1.79991121995179e+002
1.08642562361695e-001,-1.47548823456914e-001,1.79991101529265e+002
1.08893009333331e-001,-1.47548823460693e-001,1.79991081016171e+002
1.09144033644864e-001,-1.47548823464266e-001,1.79991060455790e+002
1.09395636627197e-001,-1.47548823468123e-001,1.79991039848012e+002
1.09647819614306e-001,-1.47548823471971e-001,1.79991019192729e+002
1.09900583943240e-001,-1.47548823475722e-001,1.79990998489830e+002
1.10153930954129e-001,-1.47548823479476e-001,1.79990977739206e+002
1.10407861990195e-001,-1.47548823483410e-001,1.79990956940747e+002
1.10662378397754e-001,-1.47548823487199e-001,1.79990936094342e+002
1.10917481526228e-001,-1.47548823491085e-001,1.79990915199882e+002
1.11173172728147e-001,-1.47548823494946e-001,1.79990894257254e+002
1.11429453359161e-001,-1.47548823498677e-001,1.79990873266349e+002
1.11686324778044e-001,-1.47548823502788e-001,1.79990852227056e+002
1.11943788346703e-001,-1.47548823506528e-001,1.79990831139261e+002
1.12201845430184e-001,-1.47548823510592e-001,1.79990810002854e+002
1.12460497396680e-001,-1.47548823514516e-001,1.79990788817723e+002
1.12719745617538e-001,-1.47548823518570e-001,1.79990767583755e+002
1.12979591467267e-001,-1.47548823522555e-001,1.79990746300837e+002
1.13240036323543e-001,-1.47548823526538e-001,1.79990724968857e+002
1.13501081567219e-001,-1.47548823530588e-001,1.79990703587702e+002
1.13762728582330e-001,-1.47548823534599e-001,1.79990682157259e+002
1.14024978756104e-001,-1.47548823538621e-001,1.79990660677413e+002
1.14287833478964e-001,-1.47548823542834e-001,1.79990639148051e+002
1.14551294144541e-001,-1.47548823546973e-001,1.79990617569059e+002
1.14815362149675e-001,-1.47548823550997e-001,1.79990595940322e+002
1.15080038894431e-001,-1.47548823555269e-001,1.79990574261725e+002
1.15345325782096e-001,-1.47548823559388e-001,1.79990552533154e+002
1.15611224219197e-001,-1.47548823563497e-001,1.79990530754494e+002
1.15877735615500e-001,-1.47548823567806e-001,1.79990508925629e+002
1.16144861384021e-001,-1.47548823572067e-001,1.79990487046443e+002
1.16412602941036e-001,-1.47548823576269e-001,1.79990465116820e+002
1.16680961706083e-001,-1.47548823580510e-001,1.79990443136644e+002
1.16949939101974e-001,-1.47548823584731e-001,1.79990421105799e+002
1.17219536554800e-001,-1.47548823589154e-001,1.79990399024167e+002
1.17489755493940e-001,-1.47548823593330e-001,1.79990376891632e+002
1.17760597352067e-001,-1.47548823597764e-001,1.79990354708076e+002
1.18032063565160e-001,-1.47548823602194e-001,1.79990332473382e+002
1.18304155572503e-001,-1.47548823606495e-001,1.79990310187431e+002
1.18576874816703e-001,-1.47548823610910e-001,1.79990287850107e+002
1.18850222743688e-001,-1.47548823615361e-001,1.79990265461289e+002
1.19124200802724e-001,-1.47548823619790e-001,1.79990243020860e+002
1.19398810446414e-001,-1.47548823624327e-001,1.79990220528700e+002
1.19674053130711e-001,-1.47548823628800e-001,1.79990197984690e+002
1.19949930314924e-001,-1.47548823633136e-001,1.79990175388711e+002
1.20226443461728e-001,-1.47548823637809e-001,1.79990152740643e+002
1.20503594037166e-001,-1.47548823642398e-001,1.79990130040366e+002
1.20781383510664e-001,-1.47548823646983e-001,1.79990107287759e+002
1.21059813355035e-001,-1.47548823651618e-001,1.79990084482702e+002
1.21338885046484e-001,-1.47548823656160e-001,1.79990061625074e+002
1.21618600064623e-001,-1.47548823660820e-001,1.79990038714754e+002
1.21898959892473e-001,-1.47548823665506e-001,1.79990015751620e+002
1.22179966016473e-001,-1.47548823670124e-001,1.79989992735550e+002
1.22461619926491e-001,-1.47548823674727e-001,1.79989969666423e+002
1.22743923115827e-001,-1.47548823679630e-001,1.79989946544116e+002
1.23026877081224e-001,-1.47548823684396e-001,1.79989923368507e+002
1.23310483322877e-001,-1.47548823689138e-001,1.79989900139472e+002
1.23594743344437e-001,-1.47548823693969e-001,1.79989876856889e+002
1.23879658653023e-001,-1.47548823698671e-001,1.79989853520634e+002
1.24165230759227e-001,-1.47548823703467e-001,1.79989830130584e+002
1.24451461177124e-001,-1.47548823708375e-001,1.79989806686613e+002
1.24738351424280e-001,-1.47548823713269e-001,1.79989783188599e+002
1.25025903021758e-001,-1.47548823718076e-001,1.79989759636417e+002
1.25314117494127e-001,-1.47548823723112e-001,1.79989736029941e+002
1.25602996369473e-001,-1.47548823728204e-001,1.79989712369046e+002
1.25892541179402e-001,-1.47548823733011e-001,1.79989688653607e+002
1.26182753459053e-001,-1.47548823737988e-001,1.79989664883499e+002
1.26473634747101e-001,-1.47548823742904e-001,1.79989641058595e+002
1.26765186585770e-001,-1.47548823747995e-001,1.79989617178769e+002
1.27057410520840e-001,-1.47548823753091e-001,1.79989593243894e+002
1.27350308101652e-001,-1.47548823758114e-001,1.79989569253843e+002
1.27643880881120e-001,-1.47548823763254e-001,1.79989545208490e+002
1.27938130415738e-001,-1.47548823768451e-001,1.79989521107707e+002
1.28233058265587e-001,-1.47548823773595e-001,1.79989496951365e+002
1.28528665994347e-001,-1.47548823778705e-001,1.79989472739337e+002
1.28824955169299e-001,-1.47548823783939e-001,1.79989448471495e+002
1.29121927361339e-001,-1.47548823789156e-001,1.79989424147710e+002
1.29419584144984e-001,-1.47548823794532e-001,1.79989399767853e+002
1.29717927098381e-001,-1.47548823799799e-001,1.79989375331794e+002
1.30016957803314e-001,-1.47548823805070e-001,1.79989350839404e+002
1.30316677845215e-001,-1.47548823810375e-001,1.79989326290554e+002
1.30617088813169e-001,-1.47548823815670e-001,1.79989301685112e+002
1.30918192299926e-001,-1.47548823821064e-001,1.79989277022949e+002
1.31219989901905e-001,-1.47548823826482e-001,1.79989252303934e+002
1.31522483219209e-001,-1.47548823831814e-001,1.79989227527936e+002
1.31825673855626e-001,-1.47548823837389e-001,1.79989202694823e+002
1.32129563418642e-001,-1.47548823842926e-001,1.79989177804464e+002
1.32434153519451e-001,-1.47548823848315e-001,1.79989152856727e+002
1.32739445772959e-001,-1.47548823853731e-001,1.79989127851479e+002
1.33045441797794e-001,-1.47548823859408e-001,1.79989102788589e+002
1.33352143216317e-001,-1.47548823865065e-001,1.79989077667922e+002
1.33659551654629e-001,-1.47548823870624e-001,1.79989052489346e+002
1.33967668742578e-001,-1.47548823876163e-001,1.79989027252728e+002
1.34276496113771e-001,-1.47548823881965e-001,1.79989001957933e+002
1.34586035405579e-001,-1.47548823887605e-001,1.79988976604828e+002
1.34896288259150e-001,-1.47548823893039e-001,1.79988951193277e+002
1.35207256319412e-001,-1.47548823898907e-001,1.79988925723147e+002
1.35518941235088e-001,-1.47548823904679e-001,1.79988900194303e+002
1.35831344658700e-001,-1.47548823910602e-001,1.79988874606608e+002
1.36144468246579e-001,-1.47548823916302e-001,1.79988848959927e+002
1.36458313658877e-001,-1.47548823922138e-001,1.79988823254125e+002
1.36772882559569e-001,-1.47548823928079e-001,1.79988797489065e+002
1.37088176616470e-001,-1.47548823933841e-001,1.79988771664610e+002
1.37404197501236e-001,-1.47548823939818e-001,1.79988745780624e+002
1.37720946889379e-001,-1.47548823945850e-001,1.79988719836969e+002
1.38038426460273e-001,-1.47548823951529e-001,1.79988693833507e+002
1.38356637897162e-001,-1.47548823957828e-001,1.79988667770102e+002
1.38675582887173e-001,-1.47548823963709e-001,1.79988641646614e+002
1.38995263121319e-001,-1.47548823969785e-001,1.79988615462905e+002
1.39315680294514e-001,-1.47548823975928e-001,1.79988589218837e+002
1.39636836105578e-001,-1.47548823981948e-001,1.79988562914270e+002
1.39958732257246e-001,-1.47548823988301e-001,1.79988536549064e+002
1.40281370456180e-001,-1.47548823994388e-001,1.79988510123081e+002
1.40604752412975e-001,-1.47548824000521e-001,1.79988483636179e+002
1.40928879842171e-001,-1.47548824006796e-001,1.79988457088218e+002
1.41253754462259e-001,-1.47548824013081e-001,1.79988430479059e+002
1.41579377995692e-001,-1.47548824019237e-001,1.79988403808558e+002
1.41905752168893e-001,-1.47548824025544e-001,1.79988377076576e+002
1.42232878712265e-001,-1.47548824031889e-001,1.79988350282971e+002
1.42560759360202e-001,-1.47548824038287e-001,1.79988323427599e+002
1.42889395851094e-001,-1.47548824044674e-001,1.79988296510320e+002
1.43218789927338e-001,-1.47548824051172e-001,1.79988269530990e+002
1.43548943335349e-001,-1.47548824057640e-001,1.79988242489466e+002
1.43879857825568e-001,-1.47548824064152e-001,1.79988215385605e+002
1.44211535152470e-001,-1.47548824070550e-001,1.79988188219263e+002
1.44543977074576e-001,-1.47548824077239e-001,1.79988160990297e+002
1.44877185354459e-001,-1.47548824083809e-001,1.79988133698561e+002
1.45211161758757e-001,-1.47548824090290e-001,1.79988106343911e+002
1.45545908058180e-001,-1.47548824096975e-001,1.79988078926202e+002
1.45881426027518e-001,-1.47548824103645e-001,1.79988051445289e+002
1.46217717445655e-001,-1.47548824110405e-001,1.79988023901025e+002
1.46554784095574e-001,-1.47548824117158e-001,1.79987996293266e+002
1.46892627764369e-001,-1.47548824123871e-001,1.79987968621864e+002
1.47231250243255e-001,-1.47548824130728e-001,1.79987940886673e+002
1.47570653327572e-001,-1.47548824137508e-001,1.79987913087546e+002
1.47910838816803e-001,-1.47548824144426e-001,1.79987885224335e+002
1.48251808514578e-001,-1.47548824151164e-001,1.79987857296893e+002
1.48593564228683e-001,-1.47548824158207e-001,1.79987829305071e+002
1.48936107771074e-001,-1.47548824165080e-001,1.79987801248722e+002
1.49279440957882e-001,-1.47548824172111e-001,1.79987773127696e+002
1.49623565609426e-001,-1.47548824179043e-001,1.79987744941844e+002
1.49968483550220e-001,-1.47548824186218e-001,1.79987716691018e+002
1.50314196608985e-001,-1.47548824193192e-001,1.79987688375066e+002
1.50660706618656e-001,-1.47548824200482e-001,1.79987659993839e+002
1.51008015416397e-001,-1.47548824207532e-001,1.79987631547187e+002
1.51356124843603e-001,-1.47548824214779e-001,1.79987603034959e+002
1.51705036745916e-001,-1.47548824221920e-001,1.79987574457003e+002
1.52054752973232e-001,-1.47548824229296e-001,1.79987545813168e+002
1.52405275379711e-001,-1.47548824236509e-001,1.79987517103303e+002
1.52756605823789e-001,-1.47548824243841e-001,1.79987488327254e+002
1.53108746168185e-001,-1.47548824251173e-001,1.79987459484869e+002
1.53461698279911e-001,-1.47548824258503e-001,1.79987430575996e+002
1.53815464030285e-001,-1.47548824265937e-001,1.79987401600481e+002
1.54170045294938e-001,-1.47548824273311e-001,1.79987372558171e+002
1.54525443953823e-001,-1.47548824280764e-001,1.79987343448911e+002
1.54881661891230e-001,-1.47548824288413e-001,1.79987314272548e+002
1.55238700995790e-001,-1.47548824295989e-001,1.79987285028926e+002
1.55596563160489e-001,-1.47548824303456e-001,1.79987255717890e+002
1.55955250282677e-001,-1.47548824311214e-001,1.79987226339286e+002
1.56314764264077e-001,-1.47548824318805e-001,1.79987196892957e+002
1.56675107010796e-001,-1.47548824326426e-001,1.79987167378747e+002
1.57036280433337e-001,-1.47548824334166e-001,1.79987137796500e+002
1.57398286446603e-001,-1.47548824342036e-001,1.79987108146059e+002
1.57761126969916e-001,-1.47548824349668e-001,1.79987078427266e+002
1.58124803927020e-001,-1.47548824357559e-001,1.79987048639965e+002
1.58489319246092e-001,-1.47548824365515e-001,1.79987018783996e+002
1.58854674859759e-001,-1.47548824373436e-001,1.79986988859203e+002
1.59220872705098e-001,-1.47548824381457e-001,1.79986958865426e+002
1.59587914723654e-001,-1.47548824389319e-001,1.79986928802506e+002
1.59955802861448e-001,-1.47548824397394e-001,1.79986898670283e+002
1.60324539068985e-001,-1.47548824405393e-001,1.79986868468599e+002
1.60694125301269e-001,-1.47548824413576e-001,1.79986838197293e+002
1.61064563517808e-001,-1.47548824421607e-001,1.79986807856204e+002
1.61435855682629e-001,-1.47548824429856e-001,1.79986777445172e+002
1.61808003764287e-001,-1.47548824437953e-001,1.79986746964035e+002
1.62181009735874e-001,-1.47548824446365e-001,1.79986716412632e+002
1.62554875575029e-001,-1.47548824454630e-001,1.79986685790801e+002
1.62929603263953e-001,-1.47548824463003e-001,1.79986655098379e+002
1.63305194789414e-001,-1.47548824471170e-001,1.79986624335203e+002
1.63681652142761e-001,-1.47548824479682e-001,1.79986593501112e+002
1.64058977319934e-001,-1.47548824488080e-001,1.79986562595940e+002
1.64437172321473e-001,-1.47548824496559e-001,1.79986531619524e+002
